,FieldID,Date,ATdiff,YR
625,NI_407,2017-09-10,268,2017
626,NI_407,2017-09-20,340,2017
627,NI_407,2017-10-01,443,2017
628,NI_407,2017-10-10,446,2017
629,NI_407,2017-10-20,350,2017
630,NI_407,2017-11-01,195,2017
631,NI_407,2017-11-10,-7,2017
632,NI_407,2017-11-20,-135,2017
633,NI_407,2017-12-01,-179,2017
634,NI_407,2017-12-10,-179,2017
635,NI_407,2017-12-20,-82,2017
636,NI_407,2018-01-01,34,2017
637,NI_407,2018-01-10,58,2017
638,NI_407,2018-01-20,-24,2017
639,NI_407,2018-02-01,-45,2017
640,NI_407,2018-02-10,-10,2017
641,NI_407,2018-02-20,49,2017
642,NI_407,2018-03-01,79,2017
643,NI_407,2018-03-10,60,2017
644,NI_407,2018-03-20,7,2017
645,NI_407,2018-04-01,-58,2017
646,NI_407,2018-04-10,-78,2017
647,NI_407,2018-04-20,-80,2017
648,NI_407,2018-05-01,-50,2018
649,NI_407,2018-05-10,-18,2018
650,NI_407,2018-05-20,24,2018
651,NI_407,2018-06-01,86,2018
652,NI_407,2018-06-10,47,2018
653,NI_407,2018-06-20,-48,2018
654,NI_407,2018-07-01,-77,2018
655,NI_407,2018-07-10,-112,2018
656,NI_407,2018-07-20,-123,2018
657,NI_407,2018-08-01,-163,2018
658,NI_407,2018-08-10,-147,2018
659,NI_407,2018-08-20,-76,2018
660,NI_407,2018-09-01,-8,2018
661,NI_407,2018-09-10,33,2018
662,NI_407,2018-09-20,73,2018
663,NI_407,2018-10-01,98,2018
664,NI_407,2018-10-10,78,2018
665,NI_407,2018-10-20,73,2018
666,NI_407,2018-11-01,34,2018
667,NI_407,2018-11-10,-18,2018
668,NI_407,2018-11-20,-64,2018
669,NI_407,2018-12-01,-117,2018
670,NI_407,2018-12-10,-115,2018
671,NI_407,2018-12-20,-63,2018
672,NI_407,2019-01-01,-17,2018
673,NI_407,2019-01-10,29,2018
674,NI_407,2019-01-20,44,2018
675,NI_407,2019-02-01,48,2018
676,NI_407,2019-02-10,54,2018
677,NI_407,2019-02-20,65,2018
678,NI_407,2019-03-01,46,2018
679,NI_407,2019-03-10,51,2018
680,NI_407,2019-03-20,96,2018
681,NI_407,2019-04-01,230,2018
682,NI_407,2019-04-10,351,2018
683,NI_407,2019-04-20,396,2018
684,NI_407,2019-05-01,329,2019
685,NI_407,2019-05-10,295,2019
686,NI_407,2019-05-20,265,2019
687,NI_407,2019-06-01,235,2019
688,NI_407,2019-06-10,166,2019
689,NI_407,2019-06-20,98,2019
690,NI_407,2019-07-01,17,2019
691,NI_407,2019-07-10,-26,2019
692,NI_407,2019-07-20,-52,2019
693,NI_407,2019-08-01,-51,2019
694,NI_407,2019-08-10,7,2019
695,NI_407,2019-08-20,44,2019
696,NI_407,2019-09-01,47,2019
697,NI_407,2019-09-10,64,2019
698,NI_407,2019-09-20,92,2019
699,NI_407,2019-10-01,125,2019
700,NI_407,2019-10-10,145,2019
701,NI_407,2019-10-20,158,2019
702,NI_407,2019-11-01,112,2019
703,NI_407,2019-11-10,27,2019
704,NI_407,2019-11-20,-150,2019
705,NI_407,2019-12-01,-276,2019
706,NI_407,2019-12-10,-317,2019
707,NI_407,2019-12-20,-246,2019
708,NI_407,2020-01-01,-94,2019
709,NI_407,2020-01-10,83,2019
710,NI_407,2020-01-20,189,2019
711,NI_407,2020-02-01,226,2019
712,NI_407,2020-02-10,220,2019
713,NI_407,2020-02-20,198,2019
714,NI_407,2020-03-01,113,2019
715,NI_407,2020-03-10,251,2019
716,NI_407,2020-03-20,402,2019
