,FieldID,Date,ATdiff,YR
538,NI_385,2019-04-10,29,2018
539,NI_385,2019-04-20,31,2018
540,NI_385,2019-05-01,17,2019
541,NI_385,2019-05-10,16,2019
542,NI_385,2019-05-20,-11,2019
543,NI_385,2019-06-01,-48,2019
544,NI_385,2019-06-10,-71,2019
545,NI_385,2019-06-20,-102,2019
546,NI_385,2019-07-01,-169,2019
547,NI_385,2019-07-10,-223,2019
548,NI_385,2019-07-20,-210,2019
549,NI_385,2019-08-01,-162,2019
550,NI_385,2019-08-10,-63,2019
551,NI_385,2019-08-20,5,2019
552,NI_385,2019-09-01,36,2019
553,NI_385,2019-09-10,30,2019
554,NI_385,2019-09-20,17,2019
555,NI_385,2019-10-01,0,2019
556,NI_385,2019-10-10,9,2019
557,NI_385,2019-10-20,14,2019
558,NI_385,2019-11-01,-53,2019
559,NI_385,2019-11-10,-104,2019
560,NI_385,2019-11-20,-178,2019
561,NI_385,2019-12-01,-176,2019
562,NI_385,2019-12-10,-113,2019
563,NI_385,2019-12-20,-62,2019
564,NI_385,2020-01-01,-4,2019
565,NI_385,2020-01-10,-8,2019
566,NI_385,2020-01-20,-2,2019
567,NI_385,2020-02-01,-3,2019
568,NI_385,2020-02-10,6,2019
569,NI_385,2020-02-20,19,2019
570,NI_385,2020-03-01,16,2019
571,NI_385,2020-03-10,29,2019
572,NI_385,2020-03-20,39,2019
573,NI_385,2020-04-01,36,2019
574,NI_385,2020-04-10,31,2019
575,NI_385,2020-04-20,10,2019
576,NI_407,2016-05-01,-88,2016
577,NI_407,2016-05-10,-96,2016
578,NI_407,2016-05-20,-100,2016
579,NI_407,2016-06-01,-99,2016
580,NI_407,2016-06-10,-93,2016
581,NI_407,2016-06-20,-86,2016
582,NI_407,2016-07-01,-79,2016
583,NI_407,2016-07-10,-75,2016
584,NI_407,2016-07-20,-75,2016
585,NI_407,2016-08-01,-78,2016
586,NI_407,2016-08-10,-83,2016
587,NI_407,2016-08-20,-90,2016
588,NI_407,2016-09-01,-97,2016
589,NI_407,2016-09-10,-105,2016
590,NI_407,2016-09-20,-109,2016
591,NI_407,2016-10-01,-112,2016
592,NI_407,2016-10-10,-105,2016
593,NI_407,2016-10-20,-91,2016
594,NI_407,2016-11-01,-72,2016
595,NI_407,2016-11-10,-43,2016
596,NI_407,2016-11-20,-17,2016
597,NI_407,2016-12-01,10,2016
598,NI_407,2016-12-10,32,2016
599,NI_407,2016-12-20,48,2016
600,NI_407,2017-01-01,61,2016
601,NI_407,2017-01-10,69,2016
602,NI_407,2017-01-20,71,2016
603,NI_407,2017-02-01,58,2016
604,NI_407,2017-02-10,37,2016
605,NI_407,2017-02-20,11,2016
606,NI_407,2017-03-01,-18,2016
607,NI_407,2017-03-10,-33,2016
608,NI_407,2017-03-20,-51,2016
609,NI_407,2017-04-01,-68,2016
610,NI_407,2017-04-10,-84,2016
611,NI_407,2017-04-20,-109,2016
612,NI_407,2017-05-01,-129,2017
613,NI_407,2017-05-10,-152,2017
614,NI_407,2017-05-20,-172,2017
615,NI_407,2017-06-01,-200,2017
616,NI_407,2017-06-10,-221,2017
617,NI_407,2017-06-20,-219,2017
618,NI_407,2017-07-01,-201,2017
619,NI_407,2017-07-10,-168,2017
620,NI_407,2017-07-20,-128,2017
621,NI_407,2017-08-01,-87,2017
622,NI_407,2017-08-10,-46,2017
623,NI_407,2017-08-20,-23,2017
624,NI_407,2017-09-01,-10,2017
625,NI_407,2017-09-10,-20,2017
626,NI_407,2017-09-20,-46,2017
627,NI_407,2017-10-01,-72,2017
628,NI_407,2017-10-10,-99,2017
629,NI_407,2017-10-20,-133,2017
630,NI_407,2017-11-01,-165,2017
631,NI_407,2017-11-10,-172,2017
632,NI_407,2017-11-20,-149,2017
633,NI_407,2017-12-01,-133,2017
634,NI_407,2017-12-10,-106,2017
635,NI_407,2017-12-20,-78,2017
636,NI_407,2018-01-01,-51,2017
637,NI_407,2018-01-10,-20,2017
638,NI_407,2018-01-20,1,2017
639,NI_407,2018-02-01,13,2017
640,NI_407,2018-02-10,4,2017
641,NI_407,2018-02-20,-16,2017
642,NI_407,2018-03-01,-66,2017
643,NI_407,2018-03-10,-71,2017
644,NI_407,2018-03-20,-70,2017
645,NI_407,2018-04-01,-71,2017
646,NI_407,2018-04-10,-73,2017
647,NI_407,2018-04-20,-73,2017
648,NI_407,2018-05-01,-73,2018
649,NI_407,2018-05-10,-73,2018
650,NI_407,2018-05-20,-54,2018
651,NI_407,2018-06-01,-25,2018
652,NI_407,2018-06-10,-10,2018
653,NI_407,2018-06-20,-7,2018
654,NI_407,2018-07-01,5,2018
655,NI_407,2018-07-10,4,2018
656,NI_407,2018-07-20,-7,2018
657,NI_407,2018-08-01,-27,2018
658,NI_407,2018-08-10,-45,2018
659,NI_407,2018-08-20,-58,2018
660,NI_407,2018-09-01,-68,2018
661,NI_407,2018-09-10,-78,2018
662,NI_407,2018-09-20,-87,2018
663,NI_407,2018-10-01,-95,2018
664,NI_407,2018-10-10,-103,2018
665,NI_407,2018-10-20,-114,2018
666,NI_407,2018-11-01,-126,2018
667,NI_407,2018-11-10,-139,2018
668,NI_407,2018-11-20,-153,2018
669,NI_407,2018-12-01,-165,2018
670,NI_407,2018-12-10,-180,2018
671,NI_407,2018-12-20,-195,2018
672,NI_407,2019-01-01,-192,2018
673,NI_407,2019-01-10,-173,2018
674,NI_407,2019-01-20,-149,2018
675,NI_407,2019-02-01,-114,2018
676,NI_407,2019-02-10,-97,2018
677,NI_407,2019-02-20,-88,2018
678,NI_407,2019-03-01,-86,2018
679,NI_407,2019-03-10,-74,2018
680,NI_407,2019-03-20,-63,2018
681,NI_407,2019-04-01,-58,2018
682,NI_407,2019-04-10,-44,2018
683,NI_407,2019-04-20,-33,2018
684,NI_407,2019-05-01,-19,2019
685,NI_407,2019-05-10,-10,2019
686,NI_407,2019-05-20,-23,2019
687,NI_407,2019-06-01,-48,2019
688,NI_407,2019-06-10,-68,2019
689,NI_407,2019-06-20,-94,2019
690,NI_407,2019-07-01,-118,2019
691,NI_407,2019-07-10,-141,2019
692,NI_407,2019-07-20,-157,2019
693,NI_407,2019-08-01,-160,2019
