,FieldID,Date,ATdiff,YR
0,NI_295,2016-05-01,-690,2016
1,NI_295,2016-05-10,-310,2016
2,NI_295,2016-05-20,-34,2016
3,NI_295,2016-06-01,14,2016
4,NI_295,2016-06-10,9,2016
5,NI_295,2016-06-20,4,2016
6,NI_295,2016-07-01,3,2016
7,NI_295,2016-07-10,2,2016
8,NI_295,2016-07-20,4,2016
9,NI_295,2016-08-01,5,2016
10,NI_295,2016-08-10,6,2016
11,NI_295,2016-08-20,12,2016
12,NI_295,2016-09-01,18,2016
13,NI_295,2016-09-10,22,2016
14,NI_295,2016-09-20,22,2016
15,NI_295,2016-10-01,22,2016
16,NI_295,2016-10-10,20,2016
17,NI_295,2016-10-20,18,2016
18,NI_295,2016-11-01,17,2016
19,NI_295,2016-11-10,12,2016
20,NI_295,2016-11-20,9,2016
21,NI_295,2016-12-01,11,2016
22,NI_295,2016-12-10,22,2016
23,NI_295,2016-12-20,19,2016
24,NI_295,2017-01-01,3,2016
25,NI_295,2017-01-10,28,2016
26,NI_295,2017-01-20,61,2016
27,NI_295,2017-02-01,75,2016
28,NI_295,2017-02-10,76,2016
29,NI_295,2017-02-20,62,2016
30,NI_295,2017-03-01,189,2016
31,NI_295,2017-03-10,242,2016
32,NI_295,2017-03-20,222,2016
33,NI_295,2017-04-01,18,2016
34,NI_295,2017-04-10,-176,2016
35,NI_295,2017-04-20,-289,2016
36,NI_295,2017-05-01,-328,2017
37,NI_295,2017-05-10,-331,2017
38,NI_295,2017-05-20,-313,2017
39,NI_295,2017-06-01,-283,2017
40,NI_295,2017-06-10,-206,2017
41,NI_295,2017-06-20,-86,2017
42,NI_295,2017-07-01,26,2017
43,NI_295,2017-07-10,47,2017
44,NI_295,2017-07-20,31,2017
45,NI_295,2017-08-01,6,2017
46,NI_295,2017-08-10,-13,2017
47,NI_295,2017-08-20,-21,2017
48,NI_295,2017-09-01,-22,2017
49,NI_295,2017-09-10,-19,2017
50,NI_295,2017-09-20,-12,2017
51,NI_295,2017-10-01,-5,2017
52,NI_295,2017-10-10,-1,2017
53,NI_295,2017-10-20,0,2017
54,NI_295,2017-11-01,0,2017
55,NI_295,2017-11-10,0,2017
56,NI_295,2017-11-20,0,2017
57,NI_295,2017-12-01,0,2017
58,NI_295,2017-12-10,0,2017
59,NI_295,2017-12-20,0,2017
60,NI_295,2018-01-01,0,2017
61,NI_295,2018-01-10,0,2017
62,NI_295,2018-01-20,0,2017
63,NI_295,2018-02-01,0,2017
64,NI_295,2018-02-10,0,2017
65,NI_295,2018-02-20,0,2017
66,NI_295,2018-03-01,0,2017
67,NI_295,2018-03-10,0,2017
68,NI_295,2018-03-20,0,2017
69,NI_295,2018-04-01,0,2017
70,NI_295,2018-04-10,0,2017
71,NI_295,2018-04-20,0,2017
72,NI_295,2018-05-01,0,2018
73,NI_295,2018-05-10,0,2018
74,NI_295,2018-05-20,0,2018
75,NI_295,2018-06-01,0,2018
76,NI_295,2018-06-10,0,2018
77,NI_295,2018-06-20,0,2018
78,NI_295,2018-07-01,0,2018
79,NI_295,2018-07-10,0,2018
80,NI_295,2018-07-20,0,2018
81,NI_295,2018-08-01,0,2018
82,NI_295,2018-08-10,0,2018
83,NI_295,2018-08-20,0,2018
84,NI_295,2018-09-01,0,2018
85,NI_295,2018-09-10,0,2018
86,NI_295,2018-09-20,0,2018
87,NI_295,2018-10-01,0,2018
88,NI_295,2018-10-10,0,2018
89,NI_295,2018-10-20,0,2018
90,NI_295,2018-11-01,0,2018
91,NI_295,2018-11-10,0,2018
92,NI_295,2018-11-20,0,2018
93,NI_295,2018-12-01,0,2018
94,NI_295,2018-12-10,0,2018
95,NI_295,2018-12-20,0,2018
96,NI_295,2019-01-01,-2,2018
97,NI_295,2019-01-10,-4,2018
98,NI_295,2019-01-20,-11,2018
99,NI_295,2019-02-01,-18,2018
100,NI_295,2019-02-10,-21,2018
101,NI_295,2019-02-20,-21,2018
102,NI_295,2019-03-01,-172,2018
103,NI_295,2019-03-10,-54,2018
104,NI_295,2019-03-20,-33,2018
105,NI_295,2019-04-01,-25,2018
106,NI_295,2019-04-10,-15,2018
107,NI_295,2019-04-20,-7,2018
108,NI_295,2019-05-01,-5,2019
109,NI_295,2019-05-10,-4,2019
110,NI_295,2019-05-20,-2,2019
111,NI_295,2019-06-01,-1,2019
112,NI_295,2019-06-10,0,2019
113,NI_295,2019-06-20,0,2019
114,NI_295,2019-07-01,0,2019
115,NI_295,2019-07-10,0,2019
116,NI_295,2019-07-20,0,2019
117,NI_295,2019-08-01,0,2019
118,NI_295,2019-08-10,1,2019
119,NI_295,2019-08-20,1,2019
120,NI_295,2019-09-01,0,2019
121,NI_295,2019-09-10,0,2019
122,NI_295,2019-09-20,1,2019
123,NI_295,2019-10-01,1,2019
124,NI_295,2019-10-10,0,2019
125,NI_295,2019-10-20,0,2019
126,NI_295,2019-11-01,0,2019
127,NI_295,2019-11-10,0,2019
128,NI_295,2019-11-20,0,2019
129,NI_295,2019-12-01,0,2019
130,NI_295,2019-12-10,0,2019
131,NI_295,2019-12-20,0,2019
132,NI_295,2020-01-01,1,2019
133,NI_295,2020-01-10,3,2019
134,NI_295,2020-01-20,8,2019
135,NI_295,2020-02-01,10,2019
136,NI_295,2020-02-10,8,2019
137,NI_295,2020-02-20,6,2019
138,NI_295,2020-03-01,1,2019
139,NI_295,2020-03-10,2,2019
140,NI_295,2020-03-20,1,2019
141,NI_295,2020-04-01,1,2019
142,NI_295,2020-04-10,2,2019
143,NI_295,2020-04-20,4,2019
144,NI_307,2016-05-01,248,2016
145,NI_307,2016-05-10,110,2016
146,NI_307,2016-05-20,4,2016
147,NI_307,2016-06-01,-1,2016
148,NI_307,2016-06-10,0,2016
149,NI_307,2016-06-20,0,2016
150,NI_307,2016-07-01,0,2016
151,NI_307,2016-07-10,0,2016
152,NI_307,2016-07-20,0,2016
153,NI_307,2016-08-01,0,2016
154,NI_307,2016-08-10,3,2016
155,NI_307,2016-08-20,4,2016
156,NI_307,2016-09-01,-128,2016
157,NI_307,2016-09-10,-390,2016
158,NI_307,2016-09-20,-640,2016
159,NI_307,2016-10-01,-777,2016
